Date,Time,A,B,C,D,E,F,G,H,I,J,K,L,M,N,0,P,R
01/09/2004,13.00.00,2,1027,-200,11.0,3.0,1024,162,700,80,1588,814,31.0,3,29,1.0,1.0,
01/09/2004,14.00.00,1,7,996,-200.0,10.0,4,992,189,722,93,1580,727.0,31,1,28.0,6.0,2718.0
01/09/2004,15.00.00,2,1028,-200,12.0,3.0,1060,213,686,108,1601,806,33.0,3,24,4.0,1.0,
01/09/2004,16.00.00,2,1,1030,-200.0,12.0,3,1060,245,705,118,1588,852.0,35,5,21.0,2.0,2022.0
01/09/2004,17.00.00,3,2,1133,-200.0,19.0,4,1280,341,595,149,1791,1093.0,34,6,22.0,0.0,1890.0
01/09/2004,18.00.00,4,1180,-200,21.0,5.0,1339,382,567,171,1868,1211,33.0,3,23,6.0,1.0,
01/09/2004,19.00.00,4,4,1261,-200.0,25.0,7,1446,358,528,154,2061,1346.0,30,0,28.0,5.0,1896.0
01/09/2004,20.00.00,3,1093,-200,14.0,5.0,1133,288,599,122,1708,1200,28.0,0,33,0.0,1.0,
01/09/2004,21.00.00,2,2,1068,-200.0,11.0,4,1029,252,650,126,1612,1192.0,27,2,37.0,4.0,3279.0
01/09/2004,22.00.00,1,7,1031,-200.0,9.0,5,958,201,700,121,1560,1074.0,26,6,39.0,9.0,3657.0
01/09/2004,23.00.00,1,9,1055,-200.0,11.0,6,1037,225,635,125,1632,1161.0,25,3,41.0,7.0,3247.0
02/09/2004,00.00.00,2,1060,-200,11.0,4.0,1029,242,622,126,1663,1210,24.0,3,44,7.0,1.0,
02/09/2004,01.00.00,1,5,962,-200.0,7.0,5,880,167,726,96,1484,1050.0,24,4,45.0,6.0,3779.0
02/09/2004,02.00.00,0,8,874,-200.0,5.0,3,776,99,846,73,1416,873.0,23,1,49.0,9.0,3891.0
02/09/2004,03.00.00,0,6,832,-200.0,3.0,1,661,-200,977,-200,1312,766.0,22,7,51.0,3.0,3977.0
02/09/2004,04.00.00,0,6,834,-200.0,4.0,0,709,87,907,65,1348,835.0,21,8,54.0,1.0,4004.0
02/09/2004,05.00.00,0,7,865,-200.0,4.0,6,745,164,866,90,1394,901.0,21,0,56.0,9.0,3999.0
02/09/2004,06.00.00,0,8,903,-200.0,5.0,8,803,87,819,58,1471,853.0,21,8,55.0,5.0,4323.0
02/09/2004,07.00.00,2,9,1236,-200.0,20.0,0,1297,93,542,27,1997,1321.0,21,6,57.0,2.0,4607.0
02/09/2004,08.00.00,5,2,1464,-200.0,30.0,0,1552,417,419,67,2366,1738.0,22,8,54.0,2.0,4886.0
02/09/2004,09.00.00,3,3,1258,-200.0,18.0,7,1261,406,514,96,1940,1603.0,26,2,45.0,0.0,5098.0
02/09/2004,10.00.00,-200,1203,-200,15.0,8.0,1174,-200,577,-200,1824,1426,30.0,8,34,8.0,1.0,
02/09/2004,11.00.00,-200,1156,-200,14.0,3.0,1127,-200,616,-200,1767,1295,34.0,1,28,8.0,1.0,
02/09/2004,12.00.00,-200,1106,-200,14.0,4.0,1130,-200,623,-200,1726,1093,35.0,9,24,7.0,1.0,
02/09/2004,13.00.00,-200,1008,-200,11.0,6.0,1037,-200,697,-200,1587,803,33.0,7,25,1.0,1.0,
02/09/2004,14.00.00,-200,1011,-200,11.0,1.0,1017,-200,704,-200,1569,738,34.0,4,24,0.0,1.0,
02/09/2004,15.00.00,-200,1049,-200,13.0,5.0,1100,-200,667,-200,1635,870,36.0,4,20,3.0,1.0,
02/09/2004,16.00.00,-200,1053,-200,13.0,7.0,1108,-200,694,-200,1570,873,38.0,7,17,3.0,1.0,
02/09/2004,17.00.00,-200,1088,-200,15.0,3.0,1159,-200,666,-200,1626,889,37.0,2,18,9.0,1.0,
02/09/2004,18.00.00,-200,1248,-200,26.0,0.0,1454,-200,550,-200,1917,1599,36.0,1,20,0.0,1.0,
02/09/2004,19.00.00,-200,1374,-200,28.0,6.0,1517,-200,490,-200,2069,1704,32.0,8,29,4.0,1.0,
02/09/2004,20.00.00,-200,1213,-200,17.0,0.0,1210,-200,572,-200,1809,1424,30.0,0,35,9.0,1.0,
02/09/2004,21.00.00,-200,1108,-200,12.0,0.0,1051,-200,640,-200,1616,1199,28.0,7,38,2.0,1.0,
02/09/2004,22.00.00,-200,1071,-200,10.0,1.0,982,-200,649,-200,1557,1099,28.0,1,40,4.0,1.0,
02/09/2004,23.00.00,-200,1044,-200,9.0,7.0,967,-200,672,-200,1540,1133,27.0,4,41,4.0,1.0,
03/09/2004,00.00.00,-200,1045,-200,9.0,6.0,964,-200,666,-200,1554,1140,26.0,4,44,0.0,1.0,
03/09/2004,01.00.00,-200,1004,-200,8.0,5.0,921,-200,699,-200,1495,1092,24.0,9,47,9.0,1.0,
03/09/2004,02.00.00,-200,944,-200,5.0,7.0,796,-200,784,-200,1407,1021,24.0,0,50,3.0,1.0,
03/09/2004,03.00.00,-200,868,-200,3.0,1.0,657,-200,921,-200,1356,764,25.0,2,47,9.0,1.0,
03/09/2004,04.00.00,-200,850,-200,2.0,7.0,632,-200,954,-200,1316,803,24.0,2,50,6.0,1.0,
03/09/2004,05.00.00,-200,873,-200,3.0,3.0,668,-200,911,-200,1354,744,,1,55,0.0,1.0,
03/09/2004,06.00.00,-200,905,-200,5.0,1.0,766,-200,842,-200,1438,818,22.0,9,56,2.0,1.0,
03/09/2004,07.00.00,-200,1249,-200,18.0,0.0,1239,-200,540,-200,1953,1285,22.0,0,59,3.0,1.0,
03/09/2004,08.00.00,-200,1488,-200,34.0,5.0,1653,-200,388,-200,2537,1782,23.0,7,54,0.0,1.0,
03/09/2004,09.00.00,-200,1300,-200,20.0,0.0,1296,-200,489,-200,1989,1639,26.0,7,45,7.0,1.0,
03/09/2004,10.00.00,-200,1311,-200,18.0,9.0,1267,-200,524,-200,1941,1662,31.0,4,34,5.0,1.0,
03/09/2004,11.00.00,-200,1232,-200,17.0,0.0,1210,-200,565,-200,1832,1478,34.0,5,28,5.0,1.0,
03/09/2004,12.00.00,-200,1113,-200,13.0,4.0,1096,-200,635,-200,1636,1050,36.0,4,23,6.0,1.0,
03/09/2004,13.00.00,-200,1048,-200,11.0,2.0,1021,-200,698,-200,1570,846,35.0,1,23,2.0,1.0,
03/09/2004,14.00.00,-200,1054,-200,11.0,6.0,1036,-200,697,-200,1585,830,35.0,7,22,2.0,1.0,
03/09/2004,15.00.00,-200,1104,-200,13.0,5.0,1102,-200,670,-200,1609,1480,37.0,6,19,6.0,1.0,
03/09/2004,16.00.00,-200,1130,-200,13.0,9.0,1113,-200,674,-200,1623,1127,38.0,8,17,6.0,1.0,
03/09/2004,17.00.00,4,6,1229,-200.0,21.0,9,1348,-200,565,-200,1830,1445.0,39,3,16.0,0.0,1138.0
03/09/2004,18.00.00,4,3,1347,-200.0,23.0,2,1382,-200,529,-200,1961,1543.0,37,0,23.0,6.0,4639.0
03/09/2004,19.00.00,4,9,1424,-200.0,24.0,5,1417,-200,488,-200,2092,1674.0,33,2,30.0,1.0,5095.0
03/09/2004,20.00.00,4,1305,-200,16.0,3.0,1188,-200,546,-200,1843,1524,31.0,0,33,1.0,1.0,
03/09/2004,21.00.00,2,6,1180,-200.0,13.0,1,1088,-200,619,-200,1662,1339.0,29,5,33.0,4.0,3562.0
03/09/2004,22.00.00,1,3,1029,-200.0,8.0,1,904,-200,709,-200,1460,992.0,29,1,36.0,7.0,4502.0
03/09/2004,23.00.00,1,5,1080,-200.0,8.0,1,902,-200,702,-200,1516,1048.0,27,8,40.0,7.0,5002.0
04/09/2004,00.00.00,2,2,1197,-200.0,11.0,4,1029,-200,601,-200,1628,1362.0,26,0,45.0,3.0,4999.0
04/09/2004,01.00.00,1,2,1006,-200.0,6.0,7,845,-200,738,-200,1430,978.0,25,8,45.0,4.0,4870.0
04/09/2004,02.00.00,0,9,987,-200.0,6.0,2,820,-200,772,-200,1400,935.0,25,4,45.0,9.0,4684.0
04/09/2004,03.00.00,0,8,958,-200.0,4.0,5,735,-200,816,-200,1409,906.0,25,2,46.0,4.0,4640.0
04/09/2004,04.00.00,0,8,962,-200.0,4.0,7,747,-200,813,-200,1431,913.0,23,0,52.0,7.0,4568.0
04/09/2004,05.00.00,0,8,958,-200.0,4.0,6,744,-200,809,-200,1419,903.0,22,1,54.0,5.0,4337.0
04/09/2004,06.00.00,1,976,-200,5.0,3.0,780,-200,795,-200,1467,898,22.0,5,53,6.0,1.0,
04/09/2004,07.00.00,1,7,1088,-200.0,9.0,1,945,-200,636,-200,1613,1165.0,22,0,55.0,4.0,4436.0
04/09/2004,08.00.00,1,9,1159,-200.0,11.0,0,1016,-200,595,-200,1681,,23,4,51.0,6.0,4639.0
04/09/2004,09.00.00,2,1156,-200,10.0,3.0,988,-200,615,-200,1634,1250,26.0,7,43,0.0,1.0,
04/09/2004,10.00.00,2,2,1202,-200.0,11.0,2,1021,-200,649,-200,1644,1226.0,31,3,32.0,9.0,4771.0
04/09/2004,11.00.00,2,3,1226,-200.0,12.0,9,1080,-200,622,-200,1697,1188.0,34,8,27.0,1.0,4837.0
04/09/2004,12.00.00,2,3,1181,-200.0,13.0,2,1091,-200,638,-200,1637,1072.0,38,3,21.0,5.0,4263.0
04/09/2004,13.00.00,1,8,1062,-200.0,9.0,8,969,-200,729,-200,1459,782.0,37,1,21.0,2.0,3107.0
04/09/2004,14.00.00,1,4,1013,-200.0,7.0,9,897,-200,798,-200,1351,594.0,37,3,20.0,3.0,2771.0
04/09/2004,15.00.00,1,6,1029,-200.0,8.0,3,913,-200,787,-200,1373,607.0,38,3,19.0,3.0,2736.0
04/09/2004,16.00.00,2,3,1144,-200.0,11.0,9,1046,-200,682,-200,1564,879.0,40,7,17.0,0.0,2793.0
04/09/2004,17.00.00,2,4,1159,-200.0,12.0,3,1059,-200,664,-200,1580,945.0,39,5,18.0,5.0,3076.0
04/09/2004,18.00.00,2,1,1113,-200.0,10.0,0,978,-200,705,-200,1538,946.0,36,6,22.0,6.0,3664.0
04/09/2004,19.00.00,1,8,1100,-200.0,9.0,1,944,-200,730,-200,1524,882.0,32,8,28.0,2.0,3842.0
04/09/2004,20.00.00,1,7,1037,-200.0,7.0,8,890,-200,765,-200,1408,735.0,30,7,30.0,7.0,3338.0
04/09/2004,21.00.00,1,9,1055,-200.0,10.0,3,988,-200,720,-200,1490,874.0,30,1,28.0,7.0,2052.0
04/09/2004,22.00.00,1,6,980,-200.0,8.0,0,901,-200,812,-200,1369,731.0,29,7,25.0,4.0,440.0
04/09/2004,23.00.00,2,6,1083,-200.0,13.0,3,1094,-200,706,-200,1537,926.0,29,6,24.0,3.0,9889.0
05/09/2004,00.00.00,5,8,1399,-200.0,30.0,3,1558,-200,473,-200,2052,1652.0,28,0,29.0,1.0,846.0
05/09/2004,01.00.00,3,1194,-200,18.0,5.0,1255,-200,555,-200,1694,1452,27.0,2,33,3.0,1.0,
05/09/2004,02.00.00,1,5,970,-200.0,7.0,3,870,-200,792,-200,1376,943.0,27,5,30.0,9.0,1155.0
05/09/2004,03.00.00,0,9,898,-200.0,4.0,2,721,-200,912,-200,1264,594.0,27,1,33.0,3.0,1762.0
05/09/2004,04.00.00,1,1,929,-200.0,5.0,1,769,-200,879,-200,1335,607.0,26,4,35.0,1.0,1919.0
05/09/2004,05.00.00,0,9,913,-200.0,4.0,4,734,-200,864,-200,1338,646.0,25,6,37.0,6.0,2131.0
05/09/2004,06.00.00,0,7,854,-200.0,2.0,2,600,-200,1102,-200,1252,542.0,25,4,38.0,6.0,2352.0
05/09/2004,07.00.00,0,6,881,-200.0,2.0,9,647,-200,964,-200,1250,550.0,25,5,38.0,2.0,2296.0
05/09/2004,08.00.00,0,7,867,-200.0,2.0,5,618,-200,1042,-200,1231,488.0,27,0,34.0,3.0,2089.0
05/09/2004,09.00.00,0,8,885,-200.0,2.0,8,638,-200,1059,-200,1248,484.0,29,9,29.0,6.0,2296.0
05/09/2004,10.00.00,0,9,899,-200.0,3.0,0,654,-200,1037,-200,1254,481.0,31,9,26.0,8.0,2477.0
05/09/2004,11.00.00,1,886,-200,2.0,7.0,633,-200,1071,-200,1214,453,33.0,0,23,5.0,1.0,
05/09/2004,12.00.00,0,9,864,-200.0,3.0,0,651,-200,1096,-200,1193,443.0,34,5,19.0,3.0,369.0
05/09/2004,13.00.00,0,7,822,-200.0,2.0,4,611,-200,1191,-200,1138,403.0,33,2,19.0,0.0,9533.0
05/09/2004,14.00.00,0,6,810,-200.0,2.0,2,597,-200,1255,-200,1106,361.0,32,2,20.0,5.0,9699.0
05/09/2004,15.00.00,0,6,784,-200.0,1.0,9,576,-200,1327,-200,1060,342.0,32,6,17.0,5.0,8467.0
05/09/2004,16.00.00,0,8,823,-200.0,2.0,7,633,-200,1228,-200,1103,366.0,33,0,17.0,5.0,8683.0
05/09/2004,17.00.00,0,9,863,-200.0,3.0,4,678,-200,1153,-200,1139,434.0,32,9,17.0,5.0,8622.0
05/09/2004,18.00.00,1,1,880,-200.0,4.0,3,728,-200,1046,-200,1167,514.0,31,6,18.0,0.0,8243.0
05/09/2004,19.00.00,1,7,951,-200.0,7.0,0,859,-200,897,-200,1267,718.0,29,3,20.0,4.0,8162.0
05/09/2004,20.00.00,1,5,942,-200.0,5.0,5,786,-200,930,-200,1245,705.0,27,8,24.0,4.0,9002.0
05/09/2004,21.00.00,1,6,988,-200.0,7.0,0,859,-200,845,-200,1341,799.0,27,1,26.0,9.0,9524.0
05/09/2004,22.00.00,1,7,1008,-200.0,6.0,7,845,-200,832,-200,1349,856.0,26,3,29.0,5.0,9959.0
05/09/2004,23.00.00,1,3,965,-200.0,5.0,1,769,-200,878,-200,1315,667.0,25,9,32.0,9.0,826.0
06/09/2004,00.00.00,1,3,957,-200.0,4.0,1,717,-200,911,-200,1322,579.0,25,3,36.0,9.0,1764.0
06/09/2004,01.00.00,1,921,-200,3.0,2.0,666,-200,954,-200,1288,480,24.0,8,40,1.0,1.0,
06/09/2004,02.00.00,0,6,854,-200.0,1.0,7,562,-200,1106,-200,1224,400.0,24,3,42.0,9.0,2906.0
06/09/2004,03.00.00,0,5,826,-200.0,1.0,0,504,-200,1250,-200,1204,385.0,24,0,45.0,5.0,3404.0
06/09/2004,04.00.00,-200,828,-200,1.0,0.0,501,-200,1281,-200,1189,385,23.0,9,47,4.0,1.0,
06/09/2004,05.00.00,0,4,892,-200.0,1.0,9,580,-200,1076,-200,1271,516.0,23,5,49.0,1.0,3991.0
06/09/2004,06.00.00,0,7,954,-200.0,3.0,1,660,-200,938,-200,1342,728.0,23,7,49.0,2.0,4195.0
06/09/2004,07.00.00,1,8,1120,-200.0,7.0,8,890,-200,728,-200,1546,1035.0,23,6,49.0,6.0,4247.0
06/09/2004,08.00.00,1,9,1096,-200.0,8.0,5,921,-200,716,-200,1534,988.0,24,3,45.0,4.0,3650.0
06/09/2004,09.00.00,1,7,1058,-200.0,8.0,0,898,-200,749,-200,1470,977.0,26,3,38.0,3.0,2932.0
06/09/2004,10.00.00,1,3,977,-200.0,5.0,7,800,-200,843,-200,1372,778.0,27,6,34.0,2.0,2464.0
06/09/2004,11.00.00,1,4,977,-200.0,6.0,6,840,-200,827,-200,1390,736.0,29,2,29.0,1.0,1586.0
06/09/2004,12.00.00,1,3,943,-200.0,5.0,3,777,-200,880,-200,1333,632.0,29,2,28.0,6.0,1423.0
06/09/2004,13.00.00,1,4,964,-200.0,6.0,0,814,-200,850,-200,1369,689.0,29,4,28.0,3.0,1434.0
06/09/2004,14.00.00,1,2,953,-200.0,5.0,4,781,-200,889,-200,1356,641.0,29,8,28.0,0.0,1558.0
06/09/2004,15.00.00,1,3,967,-200.0,6.0,1,814,-200,854,-200,1385,703.0,30,1,26.0,7.0,1217.0
06/09/2004,16.00.00,1,5,996,-200.0,6.0,7,843,-200,840,-200,1394,765.0,30,1,27.0,2.0,1406.0
06/09/2004,17.00.00,2,3,1091,-200.0,11.0,7,1039,-200,699,-200,1586,923.0,29,6,27.0,5.0,1229.0
06/09/2004,18.00.00,2,6,1114,-200.0,13.0,5,1101,-200,663,-200,1632,1057.0,29,6,27.0,7.0,1278.0
06/09/2004,19.00.00,2,9,1133,-200.0,13.0,5,1101,-200,647,-200,1669,1105.0,28,0,30.0,1.0,1226.0
06/09/2004,20.00.00,1,8,1031,-200.0,8.0,5,921,-200,731,-200,1490,897.0,26,8,33.0,8.0,1723.0
06/09/2004,21.00.00,1,3,952,-200.0,5.0,5,787,-200,856,-200,1342,723.0,25,7,35.0,8.0,1600.0
06/09/2004,22.00.00,1,3,949,-200.0,5.0,8,804,-200,835,-200,1365,740.0,25,4,35.0,2.0,1255.0
06/09/2004,23.00.00,1,2,932,-200.0,4.0,8,752,-200,889,-200,1310,687.0,25,0,37.0,3.0,1614.0
07/09/2004,00.00.00,1,2,966,-200.0,5.0,2,774,-200,859,-200,1352,644.0,24,6,40.0,5.0,2362.0
07/09/2004,01.00.00,0,8,888,-200.0,3.0,0,653,-200,973,-200,1272,497.0,24,2,43.0,8.0,3057.0
07/09/2004,02.00.00,0,6,847,-200.0,2.0,7,634,-200,1012,-200,1258,525.0,24,0,43.0,7.0,2876.0
07/09/2004,03.00.00,0,6,856,-200.0,3.0,6,687,-200,955,-200,1260,726.0,21,9,48.0,3.0,2522.0
07/09/2004,04.00.00,0,6,881,-200.0,4.0,4,735,-200,876,-200,1308,783.0,22,4,47.0,2.0,2593.0
07/09/2004,05.00.00,0,7,882,-200.0,4.0,0,711,-200,936,-200,1310,,22,9,46.0,5.0,2861.0
07/09/2004,06.00.00,1,3,1016,-200.0,7.0,7,888,169,776,64,1485,1040.0,23,1,47.0,0.0,3122.0
07/09/2004,07.00.00,2,5,1228,-200.0,13.0,9,1113,231,628,72,1719,1324.0,23,7,46.0,2.0,3376.0
07/09/2004,08.00.00,3,4,1311,-200.0,22.0,0,1350,232,529,73,1957,1486.0,25,8,41.0,9.0,3688.0
07/09/2004,09.00.00,2,1,1081,-200.0,10.0,2,983,145,703,64,1546,1079.0,27,3,38.0,3.0,3669.0
07/09/2004,10.00.00,2,2,1104,-200.0,10.0,4,993,170,705,74,1539,,31,0,29.0,1.0,2885.0
07/09/2004,11.00.00,1,7,991,-200.0,8.0,0,898,214,787,89,1412,806.0,31,6,25.0,5.0,1638.0
07/09/2004,12.00.00,2,1,1008,-200.0,10.0,1,980,-200,755,-200,1465,825.0,32,5,21.0,2.0,173.0
07/09/2004,13.00.00,2,2,986,-200.0,10.0,7,1005,-200,752,-200,1439,907.0,31,7,20.0,5.0,9428.0
07/09/2004,14.00.00,1,4,948,-200.0,7.0,9,893,-200,828,-200,1374,768.0,31,5,21.0,5.0,9768.0
07/09/2004,15.00.00,1,4,919,-200.0,7.0,1,862,-200,851,-200,1293,697.0,31,6,20.0,8.0,9562.0
07/09/2004,16.00.00,1,6,958,-200.0,9.0,0,940,-200,820,-200,1380,728.0,32,4,19.0,4.0,9279.0
07/09/2004,17.00.00,2,3,1037,-200.0,11.0,2,1021,-200,747,-200,1451,786.0,31,7,20.0,3.0,9336.0
07/09/2004,18.00.00,3,3,1120,-200.0,16.0,0,1181,-200,653,-200,1604,1028.0,31,1,21.0,0.0,9337.0
07/09/2004,19.00.00,4,1,1205,-200.0,19.0,9,1294,-200,579,-200,1744,1317.0,28,9,25.0,4.0,9933.0
07/09/2004,20.00.00,3,3,1172,-200.0,15.0,3,1159,-200,597,-200,1653,1290.0,27,4,30.0,8.0,1112.0
07/09/2004,21.00.00,2,2,1088,-200.0,11.0,1,1019,-200,668,-200,1554,1165.0,26,3,34.0,1.0,1453.0
07/09/2004,22.00.00,-200,1055,-200,10.0,0.0,979,-200,694,-200,1517,1086,25.0,4,35,2.0,1.0,
07/09/2004,23.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,00.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,,-200,-200,,,
08/09/2004,01.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,02.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,03.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,04.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,05.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,06.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,07.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,08.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,09.00.00,-200,1297,-200,34.0,,1654,-200,848,-200,1366,1611,22.0,7,33,0.0,0.0,
08/09/2004,10.00.00,-200,-200,-200,,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,11.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,12.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,13.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,14.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,15.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,16.00.00,-200,-200,-200,-200.0,0.0,-200,-200,-200,-200,-200,-200,-200.0,-200,-200,,,
08/09/2004,17.00.00,3,4,-200,-200.0,-200.0,0,-200,-200,-200,-200,-200,-200.0,-200,-200,-200.0,,
08/09/2004,18.00.00,4,1325,-200,18.0,9.0,1266,477,926,188,1441,1543,32.0,4,19,8.0,0.0,
08/09/2004,19.00.00,4,7,1383,-200.0,24.0,1,1406,502,824,176,1582,1678.0,29,9,22.0,3.0,9235.0
08/09/2004,20.00.00,3,8,1254,-200.0,18.0,1,1241,420,873,163,1463,1431.0,28,2,24.0,8.0,9360.0
08/09/2004,21.00.00,2,8,1221,-200.0,15.0,8,1174,344,874,155,1481,1413.0,26,8,28.0,9.0,19.0
08/09/2004,22.00.00,2,6,1226,-200.0,14.0,6,1138,307,862,146,1481,1419.0,25,1,32.0,3.0,131.0
08/09/2004,23.00.00,2,1100,-200,10.0,6.0,999,251,984,131,1361,1145,25.0,4,30,5.0,0.0,
09/09/2004,00.00.00,1,4,999,-200.0,7.0,5,879,180,1114,119,1261,960.0,24,9,28.0,3.0,8775.0
09/09/2004,01.00.00,1,2,980,-200.0,7.0,4,873,141,1088,98,1258,949.0,23,2,30.0,5.0,8558.0
09/09/2004,02.00.00,0,6,859,-200.0,3.0,8,698,105,1254,89,1157,819.0,22,3,33.0,6.0,8959.0
09/09/2004,03.00.00,0,3,814,-200.0,2.0,3,606,-200,1370,-200,1131,745.0,23,0,33.0,0.0,9184.0
09/09/2004,04.00.00,0,2,806,-200.0,2.0,3,605,74,1366,68,1132,725.0,21,4,35.0,7.0,8982.0
09/09/2004,05.00.00,0,4,813,-200.0,2.0,7,631,91,1327,65,1108,710.0,21,7,33.0,4.0,8545.0
09/09/2004,06.00.00,0,6,889,-200.0,4.0,9,760,143,1224,81,1213,806.0,20,3,35.0,5.0,8342.0
09/09/2004,07.00.00,3,1200,-200,18.0,2.0,1246,553,798,136,1574,1416,19.0,7,37,5.0,0.0,
09/09/2004,08.00.00,3,2,1289,-200.0,21.0,4,1335,542,724,130,1681,1521.0,21,0,35.0,6.0,8736.0
09/09/2004,09.00.00,3,5,1355,-200.0,21.0,3,1333,590,741,157,1691,1605.0,25,0,28.0,9.0,9025.0
09/09/2004,10.00.00,3,1,1277,-200.0,19.0,9,1292,590,800,171,1626,1481.0,31,0,21.0,9.0,9708.0
09/09/2004,11.00.00,2,2,1156,-200.0,,8,1142,387,907,143,1490,1188.0,34,9,18.0,5.0,189.0
09/09/2004,12.00.00,1,7,1054,-200.0,12.0,6,1071,252,1006,116,1380,940.0,37,1,15.0,0.0,9297.0
09/09/2004,13.00.00,2,1096,-200,13.0,0.0,1083,310,971,129,1430,986,35.0,0,17,3.0,0.0,
09/09/2004,14.00.00,2,5,1160,-200.0,16.0,2,1185,396,873,168,1522,1162.0,35,1,17.0,5.0,9733.0
09/09/2004,15.00.00,2,4,1148,-200.0,15.0,0,1149,329,924,152,1473,1047.0,35,4,16.0,6.0,9385.0
09/09/2004,16.00.00,2,9,1166,-200.0,16.0,2,1186,393,878,175,1500,1180.0,38,4,13.0,8.0,9221.0
09/09/2004,17.00.00,4,2,1315,-200.0,22.0,7,1370,522,794,212,1689,1399.0,37,6,14.0,5.0,9277.0
09/09/2004,18.00.00,5,4,1425,-200.0,32.0,3,1605,631,660,220,1920,2321.0,35,2,16.0,6.0,9242.0
09/09/2004,19.00.00,4,3,1329,-200.0,22.0,3,1360,435,704,175,1768,1894.0,31,2,25.0,5.0,1379.0
09/09/2004,20.00.00,3,6,1299,,16.0,6,1197,407,763,165,1688,1606.0,29,3,30.0,7.0,2290.0
09/09/2004,21.00.00,2,1123,-200,11.0,0.0,1015,255,845,136,1470,1297,28.0,3,30,1.0,1.0,
09/09/2004,22.00.00,1,5,1089,-200.0,11.0,3,1024,180,831,111,1452,1182.0,27,4,31.0,5.0,1330.0
09/09/2004,23.00.00,1,5,1081,-200.0,9.0,3,950,186,876,114,1434,1138.0,26,2,35.0,7.0,1929.0
10/09/2004,00.00.00,1,2,1031,-200.0,7.0,3,871,147,950,96,1393,972.0,25,2,38.0,1.0,2049.0
10/09/2004,01.00.00,1,969,-200,5.0,5.0,787,101,1035,75,1350,799,24.0,4,39,1.0,1.0,
10/09/2004,02.00.00,0,5,881,-200.0,3.0,5,680,69,1175,58,1251,630.0,23,7,39.0,1.0,1289.0
10/09/2004,03.00.00,0,5,869,-200.0,2.0,8,638,-200,1219,-200,1213,586.0,24,2,38.0,5.0,1491.0
10/09/2004,04.00.00,0,4,866,-200.0,,9,644,49,1162,41,1218,629.0,24,5,38.0,5.0,1688.0
10/09/2004,05.00.00,0,5,895,-200.0,3.0,6,689,91,1134,55,1250,709.0,22,4,43.0,5.0,1624.0
10/09/2004,06.00.00,0,7,933,-200.0,5.0,5,786,144,1018,73,1306,858.0,22,3,43.0,8.0,1631.0
10/09/2004,07.00.00,2,4,1209,-200.0,15.0,5,1163,430,762,108,1606,1300.0,21,4,45.0,8.0,1515.0
10/09/2004,08.00.00,4,1,1417,-200.0,28.0,3,1511,606,587,147,1975,1676.0,22,9,41.0,3.0,1383.0
10/09/2004,09.00.00,3,1227,-200,17.0,8.0,1233,519,739,150,1594,1384,26.0,6,30,3.0,1.0,
10/09/2004,10.00.00,2,1093,-200,12.0,8.0,1076,353,871,131,1457,1125,30.0,3,23,0.0,0.0,
10/09/2004,11.00.00,2,5,1135,-200.0,15.0,7,1170,429,867,144,1523,1189.0,32,8,18.0,9.0,9234.0
10/09/2004,12.00.00,2,4,1112,-200.0,15.0,4,1161,345,866,151,1499,1088.0,34,3,17.0,7.0,9416.0
10/09/2004,13.00.00,2,6,1147,-200.0,15.0,6,1168,417,858,165,1492,1118.0,33,3,18.0,9.0,9536.0
10/09/2004,14.00.00,1,9,1086,-200.0,12.0,6,1070,276,907,135,1423,924.0,33,0,20.0,1.0,9959.0
